title,genre,budget,gross,ROI,segment
National Lampoon's European Vacation,Adventure,17000000.0,49364621.0,1.9038012352941176,Other
Spies Like Us,Adventure,22000000.0,60088980.0,1.7313172727272728,Other
House,Comedy,3000000.0,19444631.0,5.481543666666667,Indie Hit
Police Academy 2: Their First Assignment,Comedy,7600000.0,55600000.0,6.315789473684211,Indie Hit
The Black Cauldron,Animation,44000000.0,21288692.0,-0.5161660909090909,Failure
Friday the 13th: A New Beginning,Horror,2200000.0,21930418.0,8.968371818181819,Indie Hit
Runaway Train,Action,9000000.0,7683620.0,-0.14626444444444445,Other
Re-Animator,Comedy,900000.0,2023414.0,1.2482377777777778,Other
Brewster's Millions,Comedy,20000000.0,45833132.0,1.2916566,Other
The Last Dragon,Action,10000000.0,25754284.0,1.5754284,Other
Desperately Seeking Susan,Comedy,4500000.0,27398584.0,5.088574222222222,Indie Hit
Jagged Edge,Drama,15000000.0,40491165.0,1.699411,Other
Enemy Mine,Action,40000000.0,12303411.0,-0.692414725,Failure
The Jewel of the Nile,Action,25000000.0,96773200.0,2.870928,Other
Once Bitten,Comedy,3200000.0,10000000.0,2.125,Other
Into the Night,Action,8000000.0,7562164.0,-0.0547295,Other
The Sure Thing,Comedy,4500000.0,18135531.0,3.030118,Indie Hit
White Nights,Drama,20000000.0,42160849.0,1.10804245,Other
Silver Bullet,Horror,7000000.0,12361866.0,0.7659808571428571,Other
Young Sherlock Holmes,Adventure,18000000.0,19739575.0,0.09664305555555555,Other
Smooth Talk,Drama,2400000.0,16785.0,-0.99300625,Other
Porky's Revenge,Comedy,9000000.0,20518905.0,1.2798783333333332,Other
Year of the Dragon,Action,24000000.0,18707466.0,-0.22052225,Failure
The Quiet Earth,Drama,1000000.0,2123135.0,1.123135,Other
Mishima: A Life in Four Chapters,Biography,5000000.0,569996.0,-0.8860008,Other
A Chorus Line,Drama,27000000.0,14202899.0,-0.4739667037037037,Failure
Cat's Eye,Comedy,7000000.0,13086298.0,0.8694711428571429,Other
Murphy's Romance,Comedy,13000000.0,30867525.0,1.374425,Other
Fandango,Comedy,7000000.0,91666.0,-0.9869048571428571,Other
Death Wish 3,Action,9000000.0,16116878.0,0.7907642222222222,Other
King Solomon's Mines,Action,12500000.0,15057465.0,0.2045972,Other
American Warrior,Action,1000000.0,10499694.0,9.499694,Indie Hit
The Falcon and the Snowman,Biography,12000000.0,17130087.0,0.42750725,Other
Transylvania 6-5000,Comedy,3000000.0,7196872.0,1.3989573333333334,Other
Desert Hearts,Drama,1250000.0,2492088.0,0.9936704,Other
The Purple Rose of Cairo,Comedy,15000000.0,10631333.0,-0.29124446666666665,Other
The Man with One Red Shoe,Comedy,16000000.0,8645411.0,-0.4596618125,Other
Invasion U.S.A.,Action,10000000.0,17536256.0,0.7536256,Other
Revolution,Adventure,28000000.0,358574.0,-0.9871937857142857,Failure
Code of Silence,Action,7000000.0,20345361.0,1.906480142857143,Other
Crimewave,Comedy,3000000.0,5101.0,-0.9982996666666667,Other
Santa Claus: The Movie,Adventure,50000000.0,23717291.0,-0.52565418,Failure
Agnes of God,Drama,10000000.0,25627836.0,1.5627836,Other
Stick,Action,22000000.0,8489518.0,-0.6141128181818182,Failure
The Bride,Fantasy,13000000.0,3558669.0,-0.7262562307692307,Other
Godzilla 1985,Action,2000000.0,4116395.0,1.0581975,Other
Plenty,Drama,10000000.0,6148000.0,-0.3852,Other
King David,Adventure,22000000.0,5111099.0,-0.7676773181818182,Failure
Missing in Action 2: The Beginning,Action,2410000.0,10755447.0,3.4628410788381743,Indie Hit
The Protector,Action,5000000.0,981817.0,-0.8036366,Other
The Mean Season,Crime,7000000.0,4349446.0,-0.37865057142857145,Other
Krush Groove,Comedy,3000000.0,11052713.0,2.6842376666666667,Indie Hit
He-Man and She-Ra: The Secret of the Sword,Animation,2000000.0,7660857.0,2.8304285,Indie Hit
Starchaser: The Legend of Orin,Animation,15000000.0,3360800.0,-0.7759466666666667,Other
The Care Bears Movie,Animation,2000000.0,22934622.0,10.467311,Indie Hit
Twice in a Lifetime,Drama,8000000.0,8402424.0,0.050303,Other
O.C. and Stiggs,Comedy,7000000.0,29815.0,-0.9957407142857143,Other
Fever Pitch,Drama,7000000.0,618847.0,-0.9115932857142857,Other
Rappin',Drama,2000000.0,2864844.0,0.432422,Other
Top Gun,Action,15000000.0,357288178.0,22.819211866666667,Blockbuster
Aliens,Action,18500000.0,131060248.0,6.08433772972973,Indie Hit
Stand by Me,Adventure,8000000.0,52287414.0,5.53592675,Indie Hit
Ferris Bueller's Day Off,Comedy,6000000.0,70720215.0,10.7867025,Indie Hit
Crocodile Dundee,Action,8800000.0,328203506.0,36.29585295454545,Blockbuster
Labyrinth,Adventure,25000000.0,13915874.0,-0.44336504,Failure
Highlander,Action,16000000.0,5900712.0,-0.6312055,Other
Big Trouble in Little China,Action,25000000.0,11100577.0,-0.55597692,Failure
Pretty in Pink,Comedy,9000000.0,40479480.0,3.49772,Indie Hit
Platoon,Drama,6000000.0,138545632.0,22.090938666666666,Indie Hit
Blue Velvet,Drama,6000000.0,8618766.0,0.436461,Other
Manhunter,Crime,15000000.0,8621783.0,-0.4252144666666667,Other
Howard the Duck,Action,37000000.0,37962774.0,0.02602091891891892,Other
The Fly,Drama,15000000.0,60629159.0,3.041943933333333,Indie Hit
Little Shop of Horrors,Comedy,25000000.0,38983045.0,0.5593218,Other
The Mosquito Coast,Adventure,25000000.0,14302779.0,-0.42788884,Failure
River's Edge,Crime,1900000.0,4600000.0,1.4210526315789473,Other
9½ Weeks,Drama,17000000.0,6735922.0,-0.603769294117647,Other
The Golden Child,Action,25000000.0,79817937.0,2.19271748,Other
Star Trek IV: The Voyage Home,Action,25000000.0,109713132.0,3.38852528,Other
Short Circuit,Comedy,15000000.0,40697761.0,1.7131840666666667,Other
The Delta Force,Action,12000000.0,17768900.0,0.4807416666666667,Other
The Wraith,Action,2700000.0,3500000.0,0.2962962962962963,Other
The Color of Money,Drama,13800000.0,52293982.0,2.7894189855072464,Indie Hit
Hoosiers,Drama,6000000.0,28607524.0,3.7679206666666665,Indie Hit
Heartbreak Ridge,Drama,15000000.0,42724017.0,1.8482678,Other
Flight of the Navigator,Adventure,9000000.0,18564613.0,1.0627347777777778,Other
Cobra,Action,25000000.0,49042224.0,0.96168896,Other
Peggy Sue Got Married,Comedy,18000000.0,41488348.0,1.3049082222222221,Other
The Mission,Adventure,24500000.0,17502499.0,-0.2856122857142857,Failure
Three Amigos!,Comedy,25000000.0,39246734.0,0.56986936,Other
Maximum Overdrive,Action,10000000.0,7433663.0,-0.2566337,Other
Lucas,Comedy,6000000.0,8200000.0,0.36666666666666664,Other
Friday the 13th Part VI: Jason Lives,Horror,3000000.0,19472057.0,5.490685666666667,Indie Hit
The Money Pit,Comedy,10000000.0,54999651.0,4.4999651,Indie Hit
Back to School,Comedy,11000000.0,91258000.0,7.296181818181818,Indie Hit
About Last Night,Comedy,8500000.0,38702310.0,3.553212941176471,Indie Hit
Critters,Comedy,2000000.0,13167232.0,5.583616,Indie Hit
The Texas Chainsaw Massacre 2,Comedy,4700000.0,8025872.0,0.7076323404255319,Other
From Beyond,Horror,4500000.0,1261000.0,-0.7197777777777777,Other
Sid and Nancy,Biography,4000000.0,2850707.0,-0.28732325,Other
Henry: Portrait of a Serial Killer,Biography,111000.0,609939.0,4.494945945945946,Indie Hit
Night of the Creeps,Comedy,5000000.0,591366.0,-0.8817268,Other
The Hitcher,Action,6000000.0,5844868.0,-0.025855333333333334,Other
SpaceCamp,Adventure,18000000.0,9697739.0,-0.46123672222222223,Other
Raw Deal,Action,8500000.0,16209459.0,0.9069951764705882,Other
Hannah and Her Sisters,Comedy,6400000.0,40084041.0,5.26313140625,Indie Hit
The Great Mouse Detective,Animation,14000000.0,38625550.0,1.758967857142857,Other
Ruthless People,Comedy,13000000.0,71624879.0,4.509606076923077,Indie Hit
The Transformers: the Movie,Animation,6000000.0,5860601.0,-0.023233166666666666,Other
Troll,Comedy,1100000.0,5450815.0,3.9552863636363638,Indie Hit
At Close Range,Crime,6500000.0,2347000.0,-0.6389230769230769,Other
Something Wild,Comedy,7000000.0,8362969.0,0.19470985714285716,Other
Heartburn,Comedy,20000000.0,25314189.0,0.26570945,Other
The Clan of the Cave Bear,Adventure,15000000.0,1953732.0,-0.8697512,Other
She's Gotta Have It,Comedy,175000.0,7137502.0,39.78572571428571,Indie Hit
8 Million Ways to Die,Action,18000000.0,1305114.0,-0.9274936666666667,Other
Down by Law,Comedy,1100000.0,1504286.0,0.3675327272727273,Other
Poltergeist II: the Other Side,Horror,19000000.0,40996665.0,1.1577192105263159,Other
Allan Quatermain and the Lost City of Gold,Action,13000000.0,3751699.0,-0.7114077692307692,Other
Children of a Lesser God,Drama,10500000.0,31853080.0,2.0336266666666667,Other
Invaders from Mars,Horror,12000000.0,4884663.0,-0.59294475,Other
Down and Out in Beverly Hills,Comedy,14000000.0,62134225.0,3.4381589285714287,Indie Hit
April Fool's Day,Horror,5000000.0,12947763.0,1.5895526,Other
The Big Easy,Comedy,8500000.0,17685307.0,1.0806243529411765,Other
Pirates,Action,40000000.0,1641825.0,-0.958954375,Failure
No Mercy,Crime,14000000.0,12303904.0,-0.12114971428571429,Other
Lady Jane,Biography,8500000.0,277646.0,-0.9673357647058823,Other
Club Paradise,Comedy,15000000.0,12308521.0,-0.17943193333333332,Other
Armed and Dangerous,Action,12000000.0,15945534.0,0.3287945,Other
F/X,Action,10000000.0,20603715.0,1.0603715,Other
King Kong Lives,Action,10000000.0,4711220.0,-0.528878,Other
Wise Guys,Comedy,13000000.0,8475466.0,-0.3480410769230769,Other
Solarbabies,Action,25000000.0,1579260.0,-0.9368296,Failure
The Manhattan Project,Sci-Fi,18000000.0,3900000.0,-0.7833333333333333,Other
Gung Ho,Comedy,18000000.0,36611610.0,1.0339783333333334,Other
Murphy's Law,Action,6000000.0,9947631.0,0.6579385,Other
Band of the Hand,Action,8700000.0,4865912.0,-0.44069977011494255,Other
Vamp,Comedy,3300000.0,4941117.0,0.4973081818181818,Other
Haunted Honeymoon,Comedy,13000000.0,8033397.0,-0.3820463846153846,Other
Tough Guys,Comedy,10000000.0,21458229.0,1.1458229,Other
The Best of Times,Comedy,12000000.0,7817314.0,-0.34855716666666664,Other
Firewalker,Action,8000000.0,11949484.0,0.4936855,Other
Witchboard,Horror,2000000.0,7369373.0,2.6846865,Indie Hit
Legal Eagles,Comedy,40000000.0,93151591.0,1.328789775,Other
"Jo Jo Dancer, Your Life Is Calling",Biography,14000000.0,18034150.0,0.28815357142857145,Other
The Morning After,Crime,15000000.0,25147055.0,0.6764703333333333,Other
Crimes of the Heart,Comedy,20000000.0,22905522.0,0.1452761,Other
Avenging Force,Action,4000000.0,4679650.0,0.1699125,Other
Heat,Action,17000000.0,2793214.0,-0.835693294117647,Other
Shanghai Surprise,Adventure,17000000.0,2315683.0,-0.8637833529411765,Other
Power,Drama,16000000.0,3800000.0,-0.7625,Other
Brighton Beach Memoirs,Comedy,18000000.0,11957943.0,-0.33566983333333333,Other
Violets Are Blue...,Drama,10000000.0,4743287.0,-0.5256713,Other
Tai-Pan,Adventure,25000000.0,4007250.0,-0.83971,Failure
Blue City,Action,10000000.0,6947787.0,-0.3052213,Other
Sky Bandits,Action,18000000.0,2295500.0,-0.8724722222222222,Other
Born American,Action,3401376.0,3388020.0,-0.003926646157319861,Other
Native Son,Drama,2000000.0,1301121.0,-0.3494395,Other
The Princess Bride,Adventure,16000000.0,30902642.0,0.931415125,Other
Full Metal Jacket,Drama,30000000.0,46357676.0,0.5452558666666667,Other
Predator,Action,15000000.0,98268458.0,5.551230533333333,Indie Hit
RoboCop,Action,13000000.0,53424681.0,3.109590846153846,Indie Hit
Dirty Dancing,Drama,6000000.0,214577242.0,34.762873666666664,Indie Hit
Adventures in Babysitting,Adventure,7000000.0,34368475.0,3.909782142857143,Indie Hit
The Untouchables,Crime,25000000.0,76270454.0,2.05081816,Other
Spaceballs,Adventure,22700000.0,38119483.0,0.6792723788546255,Other
Raising Arizona,Comedy,6000000.0,29180280.0,3.86338,Indie Hit
Lethal Weapon,Action,15000000.0,120207127.0,7.013808466666666,Indie Hit
Near Dark,Action,5000000.0,3369307.0,-0.3261386,Other
Mannequin,Comedy,6000000.0,42721196.0,6.120199333333334,Indie Hit
Masters of the Universe,Action,22000000.0,17336370.0,-0.21198318181818182,Failure
Fatal Attraction,Drama,14000000.0,320145693.0,21.8675495,Blockbuster
Empire of the Sun,Action,35000000.0,22238696.0,-0.36460868571428573,Failure
No Way Out,Action,15000000.0,35509515.0,1.367301,Other
The Witches of Eastwick,Comedy,22000000.0,63766510.0,1.8984777272727273,Other
The Running Man,Action,27000000.0,38122105.0,0.41192981481481483,Other
Black Widow,Crime,10500000.0,25205460.0,1.40052,Other
Angel Heart,Horror,17000000.0,17186348.0,0.010961647058823529,Other
Moonstruck,Comedy,15000000.0,80642217.0,4.3761478,Indie Hit
Jaws: the Revenge,Adventure,23000000.0,51881013.0,1.2556962173913044,Other
Wall Street,Crime,15000000.0,43848069.0,1.9232046,Other
"Good Morning, Vietnam",Biography,13000000.0,123922370.0,8.53249,Indie Hit
A Nightmare on Elm Street 3: Dream Warriors,Fantasy,4500000.0,44793222.0,8.954049333333334,Indie Hit
"Planes, Trains & Automobiles",Comedy,30000000.0,49530280.0,0.6510093333333333,Other
Overboard,Comedy,22000000.0,26713187.0,0.21423577272727273,Other
Beverly Hills Cop II,Action,28000000.0,299965036.0,9.713037,Blockbuster
Superman IV: The Quest for Peace,Action,17000000.0,15681020.0,-0.07758705882352941,Other
The Secret of My Success,Comedy,12000000.0,110996879.0,8.249739916666666,Indie Hit
Evil Dead II,Comedy,3600000.0,5923798.0,0.6454994444444444,Other
Innerspace,Action,27000000.0,25893810.0,-0.04097,Failure
The Living Daylights,Action,40000000.0,51186259.0,0.279656475,Other
Over the Top,Action,25000000.0,16057580.0,-0.3576968,Failure
Three Men and a Baby,Comedy,11000000.0,167780960.0,14.252814545454546,Indie Hit
La Bamba,Biography,6500000.0,54215416.0,7.34083323076923,Indie Hit
The Monster Squad,Action,12000000.0,3769990.0,-0.6858341666666666,Other
Prince of Darkness,Horror,3000000.0,14182492.0,3.7274973333333334,Indie Hit
Broadcast News,Comedy,20000000.0,67331309.0,2.36656545,Other
Harry and the Hendersons,Comedy,10000000.0,49998613.0,3.9998613,Indie Hit
Creepshow 2,Fantasy,3500000.0,14000000.0,3.0,Indie Hit
*batteries not included,Comedy,25000000.0,65088797.0,1.60355188,Other
Roxanne,Comedy,12000000.0,40050884.0,2.3375736666666667,Other
Dragnet,Comedy,20000000.0,66673516.0,2.3336758,Other
Throw Momma from the Train,Comedy,14000000.0,57915972.0,3.1368551428571427,Indie Hit
Teen Wolf Too,Comedy,3000000.0,7888703.0,1.6295676666666667,Other
Ernest Goes to Camp,Comedy,3500000.0,23509382.0,5.716966285714285,Indie Hit
The Hidden,Horror,5000000.0,9747988.0,0.9495976,Other
The Bedroom Window,Crime,8300000.0,12640385.0,0.5229379518072289,Other
Barfly,Comedy,3000000.0,3221568.0,0.073856,Other
Maid to Order,Fantasy,3000000.0,9868521.0,2.289507,Other
Blind Date,Comedy,18000000.0,39337581.0,1.1854211666666667,Other
No Man's Land,Crime,8000000.0,2877571.0,-0.640303625,Other
Ishtar,Action,55000000.0,14375181.0,-0.7386330727272727,Failure
Tough Guys Don't Dance,Comedy,5000000.0,858250.0,-0.82835,Other
The Garbage Pail Kids Movie,Adventure,1000000.0,1576615.0,0.576615,Other
Radio Days,Comedy,16000000.0,14792779.0,-0.0754513125,Other
Project X,Comedy,18000000.0,21589395.0,0.19941083333333334,Other
Three O'Clock High,Comedy,6000000.0,3685862.0,-0.38568966666666665,Other
The Barbarians,Action,4000000.0,800000.0,-0.8,Other
The Believers,Crime,13000000.0,18753438.0,0.44257215384615384,Other
Death Wish 4: The Crackdown,Action,5000000.0,6880310.0,0.376062,Other
Cry Freedom,Biography,29000000.0,5899797.0,-0.796558724137931,Failure
Assassination,Action,5000000.0,6075793.0,0.2151586,Other
The Pick-up Artist,Comedy,15000000.0,13290368.0,-0.11397546666666666,Other
Someone to Watch Over Me,Crime,12800000.0,10278549.0,-0.196988359375,Other
Ironweed,Drama,27000000.0,7393346.0,-0.7261723703703704,Failure
Who's That Girl,Comedy,17000000.0,7305209.0,-0.5702818235294118,Other
Extreme Prejudice,Action,22000000.0,11307844.0,-0.4860070909090909,Failure
Matewan,Drama,4000000.0,1680358.0,-0.5799105,Other
Suspect,Crime,14500000.0,18782400.0,0.29533793103448275,Other
The Fourth Protocol,Thriller,6000000.0,12423831.0,1.0706385,Other
Hiding Out,Comedy,7000000.0,7019441.0,0.0027772857142857143,Other
Made in Heaven,Comedy,13000000.0,4572845.0,-0.6482426923076923,Other
Date with an Angel,Comedy,8000000.0,1988962.0,-0.75137975,Other
Critical Condition,Comedy,14000000.0,20240502.0,0.4457501428571429,Other
Like Father Like Son,Comedy,10500000.0,34377585.0,2.2740557142857143,Other
Steel Dawn,Action,3520000.0,562187.0,-0.8402877840909091,Other
Tin Men,Comedy,11000000.0,25411386.0,1.310126,Other
Prison,Crime,4000000.0,345704.0,-0.913574,Other
Street Smart,Crime,5000000.0,1119112.0,-0.7761776,Other
The House on Carroll Street,Thriller,14000000.0,459824.0,-0.9671554285714286,Other
The Principal,Action,11000000.0,19734940.0,0.7940854545454545,Other
American Ninja 2: The Confrontation,Action,350000.0,4000000.0,10.428571428571429,Indie Hit
A Prayer for the Dying,Action,6000000.0,1432687.0,-0.7612188333333333,Other
Slam Dance,Crime,4500000.0,406881.0,-0.909582,Other
Rampage,Drama,7500000.0,796368.0,-0.8938176,Other
The Sicilian,Action,9000000.0,5406879.0,-0.39923566666666666,Other
The Outing,Horror,2000000.0,1083395.0,-0.4583025,Other
Leonard Part 6,Action,24000000.0,4615255.0,-0.8076977083333333,Failure
White Mischief,Crime,5300000.0,3107551.0,-0.4136696226415094,Other
Hollywood Shuffle,Comedy,100000.0,5228617.0,51.28617,Indie Hit
Nuts,Drama,25000000.0,30950002.0,0.23800008,Other
Malone,Action,10000000.0,3060858.0,-0.6939142,Other
Straight to Hell,Action,1000000.0,210200.0,-0.7898,Other
Five Corners,Crime,5500000.0,969205.0,-0.8237809090909091,Other
The Squeeze,Action,19000000.0,2228951.0,-0.8826867894736842,Other
Nadine,Comedy,12000000.0,5669831.0,-0.5275140833333334,Other
Personal Services,Comedy,19897678.0,1744164.0,-0.9123433397605489,Other
In the Mood,Comedy,7000000.0,999382.0,-0.8572311428571429,Other
Surrender,Comedy,15000000.0,5711976.0,-0.6192016,Other
September,Drama,10000000.0,486434.0,-0.9513566,Other
"Sister, Sister",Drama,4000000.0,743445.0,-0.81413875,Other
Million Dollar Mystery,Comedy,10000000.0,989033.0,-0.9010967,Other
Die Hard,Action,28000000.0,141603197.0,4.057257035714286,Other
Midnight Run,Action,30000000.0,81613606.0,1.7204535333333333,Other
Beetlejuice,Comedy,15000000.0,74270074.0,3.9513382666666668,Indie Hit
Big,Comedy,18000000.0,151927281.0,7.4404045,Indie Hit
Rain Man,Drama,25000000.0,354825435.0,13.1930174,Blockbuster
Running on Empty,Crime,7000000.0,2847941.0,-0.5931512857142858,Other
They Live,Action,4000000.0,13008928.0,2.252232,Other
Willow,Action,35000000.0,57269863.0,0.6362818,Other
Crocodile Dundee II,Action,14000000.0,239606210.0,16.114729285714287,Indie Hit
Heathers,Comedy,3000000.0,1163969.0,-0.6120103333333333,Other
Coming to America,Comedy,39000000.0,288752301.0,6.4039051538461536,Blockbuster
Who Framed Roger Rabbit,Animation,70000000.0,329803958.0,3.7114851142857144,Blockbuster
Mystic Pizza,Comedy,6000000.0,12793213.0,1.1322021666666666,Other
Cinema Paradiso,Drama,5000000.0,13019063.0,1.6038126,Other
Mississippi Burning,Crime,15000000.0,34603943.0,1.3069295333333333,Other
Child's Play,Fantasy,9000000.0,44196684.0,3.9107426666666667,Indie Hit
Twins,Comedy,15000000.0,216614388.0,13.4409592,Indie Hit
The Naked Gun: from the Files of Police Squad!,Comedy,12000000.0,78756177.0,5.56301475,Indie Hit
The Great Outdoors,Comedy,24000000.0,43455230.0,0.8106345833333334,Other
Cocktail,Comedy,20000000.0,171504781.0,7.57523905,Indie Hit
My Neighbor Totoro,Animation,3700000.0,30550920.0,7.257005405405406,Indie Hit
Young Guns,Action,13000000.0,45661556.0,2.5124273846153846,Other
A Fish Called Wanda,Comedy,7500000.0,62493712.0,7.332494933333333,Indie Hit
Working Girl,Comedy,28000000.0,102953112.0,2.6768968571428573,Other
Bloodsport,Action,1100000.0,11806119.0,9.732835454545455,Indie Hit
